OrderID,OrderDate,Region,Category,Product,UnitPrice,Quantity,DiscountRate,GrossSales,NetSales,Cost,Profit,PaymentMethod,Month,MonthNum,Quarter
ORD-2025-2134,2025-02-21 21:55:05.754795,West,Beauty & Care,Perfume,88.34,5,0.0,441.7,441.7,220.07,221.63,Credit Card,Feb,2,Q1
ORD-2025-2135,2025-10-31 06:47:08.356964,North,Electronics,Headphones,169.36,1,0.15,169.36,143.96,99.41,44.55,UPI / Wallet,Oct,10,Q4
ORD-2025-2136,2025-05-25 04:53:02.652210,South,Electronics,Smartwatch,1189.76,2,0.1,2379.52,2141.57,1283.56,858.01,UPI / Wallet,May,5,Q2
ORD-2025-2137,2025-10-21 13:37:52.894078,East,Beauty & Care,Hair Dryer,113.61,4,0.1,454.44,409.0,226.77,182.23,Credit Card,Oct,10,Q4
ORD-2025-2138,2025-12-17 22:41:56.096747,East,Sports & Outdoors,Bicycle,169.56,4,0.05,678.24,644.33,402.11,242.22,UPI / Wallet,Dec,12,Q4
ORD-2025-2139,2025-01-09 04:43:26.171809,North,Sports & Outdoors,Dumbbell Set,329.66,2,0.0,659.32,659.32,500.32,159.0,Debit Card,Jan,1,Q1
ORD-2025-2140,2025-04-03 06:57:56.897414,North,Beauty & Care,Perfume,45.44,5,0.15,227.2,193.12,141.13,51.99,Credit Card,Apr,4,Q2
ORD-2025-2141,2025-08-22 18:16:30.825688,West,Apparel,T-Shirt,44.92,2,0.15,89.84,76.36,40.1,36.26,Debit Card,Aug,8,Q3
ORD-2025-2142,2025-03-23 08:40:02.001668,East,Apparel,T-Shirt,97.33,1,0.1,97.33,87.6,63.9,23.7,UPI / Wallet,Mar,3,Q1
ORD-2025-2143,2025-04-26 15:59:35.979983,North,Sports & Outdoors,Bicycle,267.86,2,0.05,535.72,508.93,359.27,149.66,Cash on Delivery,Apr,4,Q2
ORD-2025-2144,2025-07-06 16:56:02.802335,West,Home & Kitchen,Coffee Maker,136.56,3,0.1,409.68,368.71,252.83,115.88,Credit Card,Jul,7,Q3
ORD-2025-2145,2025-03-16 01:48:05.404503,North,Beauty & Care,Makeup Kit,92.08,1,0.0,92.08,92.08,63.03,29.05,Cash on Delivery,Mar,3,Q1
ORD-2025-2146,2025-02-19 04:20:37.030859,North,Apparel,Jacket,46.01,5,0.05,230.05,218.55,125.88,92.67,Cash on Delivery,Feb,2,Q1
ORD-2025-2147,2025-03-21 12:57:02.852376,South,Beauty & Care,Makeup Kit,27.88,3,0.1,83.64,75.28,51.53,23.75,Credit Card,Mar,3,Q1
ORD-2025-2148,2025-02-26 18:29:43.486238,West,Apparel,Jeans,145.05,2,0.0,290.1,290.1,218.74,71.36,UPI / Wallet,Feb,2,Q1
ORD-2025-2149,2025-02-10 16:20:01.000834,South,Electronics,Smartwatch,1088.48,4,0.1,4353.92,3918.53,2236.92,1681.61,Cash on Delivery,Feb,2,Q1
ORD-2025-2150,2025-03-12 17:39:16.964136,North,Apparel,Sneakers,91.28,5,0.05,456.4,433.58,305.57,128.01,Credit Card,Mar,3,Q1
ORD-2025-2151,2025-05-22 18:35:43.786488,West,Beauty & Care,Skincare Set,100.85,1,0.0,100.85,100.85,77.55,23.3,UPI / Wallet,May,5,Q2
ORD-2025-2152,2025-08-20 00:42:02.101751,West,Sports & Outdoors,Yoga Mat,217.07,3,0.0,651.21,651.21,392.87,258.34,Credit Card,Aug,8,Q3
ORD-2025-2153,2025-03-27 21:57:29.874895,North,Home & Kitchen,Blender,160.25,5,0.05,801.25,761.19,538.57,222.62,UPI / Wallet,Mar,3,Q1
ORD-2025-2154,2025-04-21 19:24:58.248540,North,Beauty & Care,Hair Dryer,75.93,1,0.05,75.93,72.13,35.42,36.71,Debit Card,Apr,4,Q2
ORD-2025-2155,2025-10-24 21:46:41.334445,North,Home & Kitchen,Cookware Set,157.22,5,0.05,786.1,746.8,480.29,266.51,UPI / Wallet,Oct,10,Q4
ORD-2025-2156,2025-09-12 09:43:41.184320,East,Home & Kitchen,Coffee Maker,89.69,2,0.05,179.38,170.41,112.05,58.36,Credit Card,Sep,9,Q3
ORD-2025-2157,2025-11-05 03:21:46.088407,West,Home & Kitchen,Air Fryer,44.42,5,0.1,222.1,199.89,137.37,62.52,UPI / Wallet,Nov,11,Q4
ORD-2025-2158,2025-11-19 02:31:19.566305,South,Sports & Outdoors,Yoga Mat,194.63,3,0.0,583.89,583.89,340.77,243.12,Credit Card,Nov,11,Q4
ORD-2025-2159,2025-01-02 05:08:39.432860,East,Beauty & Care,Skincare Set,96.44,3,0.1,289.32,260.39,133.16,127.23,Debit Card,Jan,1,Q1
ORD-2025-2160,2025-06-06 01:02:27.122602,East,Apparel,T-Shirt,49.81,5,0.05,249.05,236.6,157.79,78.81,Cash on Delivery,Jun,6,Q2
ORD-2025-2161,2025-05-03 01:00:03.002502,West,Home & Kitchen,Blender,219.87,5,0.1,1099.35,989.42,672.41,317.01,Credit Card,May,5,Q2
ORD-2025-2162,2025-01-16 18:52:32.627189,South,Home & Kitchen,Coffee Maker,212.96,5,0.0,1064.8,1064.8,592.68,472.12,Credit Card,Jan,1,Q1
ORD-2025-2163,2025-03-24 06:31:31.576313,North,Apparel,Sneakers,160.32,1,0.15,160.32,136.27,100.13,36.14,Credit Card,Mar,3,Q1
ORD-2025-2164,2025-03-24 21:05:51.292743,West,Apparel,Jeans,156.86,5,0.0,784.3,784.3,395.95,388.35,UPI / Wallet,Mar,3,Q1
ORD-2025-2165,2025-03-31 20:40:38.031693,East,Apparel,T-Shirt,114.5,1,0.0,114.5,114.5,66.86,47.64,UPI / Wallet,Mar,3,Q1
ORD-2025-2166,2025-06-26 01:55:17.764804,North,Home & Kitchen,Air Fryer,275.54,1,0.0,275.54,275.54,151.94,123.6,Credit Card,Jun,6,Q2
ORD-2025-2167,2025-03-07 06:30:19.516263,North,Apparel,Jeans,26.49,3,0.0,79.47,79.47,57.18,22.29,Credit Card,Mar,3,Q1
ORD-2025-2168,2025-04-26 23:16:45.838198,South,Beauty & Care,Skincare Set,111.05,3,0.05,333.15,316.49,200.63,115.86,Debit Card,Apr,4,Q2
ORD-2025-2169,2025-05-20 22:52:44.637197,North,Sports & Outdoors,Yoga Mat,316.88,1,0.0,316.88,316.88,227.32,89.56,Cash on Delivery,May,5,Q2
ORD-2025-2170,2025-06-26 16:29:37.481234,West,Apparel,Sneakers,114.12,2,0.0,228.24,228.24,133.01,95.23,Credit Card,Jun,6,Q2
ORD-2025-2171,2025-12-26 10:42:32.126772,South,Sports & Outdoors,Yoga Mat,273.36,5,0.0,1366.8,1366.8,851.25,515.55,Credit Card,Dec,12,Q4
ORD-2025-2172,2025-10-12 11:02:57.147623,North,Electronics,Smartphone,227.3,5,0.0,1136.5,1136.5,663.68,472.82,Credit Card,Oct,10,Q4
ORD-2025-2173,2025-01-10 17:09:15.462885,North,Sports & Outdoors,Dumbbell Set,350.16,2,0.15,700.32,595.27,384.03,211.24,UPI / Wallet,Jan,1,Q1
ORD-2025-2174,2025-07-27 15:40:23.019182,West,Home & Kitchen,Blender,203.63,5,0.0,1018.15,1018.15,548.13,470.02,Credit Card,Jul,7,Q3
ORD-2025-2175,2025-07-19 10:56:56.847372,East,Electronics,Smartwatch,304.12,5,0.0,1520.6,1520.6,1177.0,343.6,UPI / Wallet,Jul,7,Q3
ORD-2025-2176,2025-06-05 03:10:57.547956,South,Apparel,Jeans,132.66,1,0.0,132.66,132.66,87.32,45.34,Credit Card,Jun,6,Q2
ORD-2025-2177,2025-03-20 00:31:13.561301,North,Apparel,Jeans,27.43,5,0.1,137.15,123.44,73.96,49.48,Credit Card,Mar,3,Q1
ORD-2025-2178,2025-02-20 02:12:06.605504,North,Home & Kitchen,Blender,345.65,3,0.05,1036.95,985.1,663.1,322.0,,Feb,2,Q1
ORD-2025-2179,2025-05-28 13:01:51.092577,East,Electronics,Headphones,839.74,2,0.1,1679.48,1511.53,1038.95,472.58,Credit Card,May,5,Q2
ORD-2025-2180,2025-06-29 10:04:06.205170,North,Beauty & Care,Hair Dryer,66.92,3,0.0,200.76,200.76,98.0,102.76,UPI / Wallet,Jun,6,Q2
ORD-2025-2181,2025-03-05 18:04:30.225187,West,Apparel,Jacket,74.62,3,0.1,223.86,201.47,116.42,85.05,Credit Card,Mar,3,Q1
ORD-2025-2182,2025-08-17 21:41:53.094245,North,Electronics,Smartphone,646.34,4,0.0,2585.36,2585.36,1494.64,1090.72,Debit Card,Aug,8,Q3
ORD-2025-2183,2025-08-15 18:41:44.086738,North,Sports & Outdoors,Yoga Mat,152.11,1,0.0,152.11,152.11,93.0,59.11,Credit Card,Aug,8,Q3
ORD-2025-2184,2025-05-08 04:51:50.592160,North,Electronics,Smartwatch,591.07,3,0.05,1773.21,1684.55,1002.46,682.09,Credit Card,May,5,Q2
ORD-2025-2185,2025-12-30 02:08:30.425354,East,Electronics,Smartwatch,955.03,3,0.15,2865.09,2435.33,1882.16,553.17,Credit Card,Dec,12,Q4
ORD-2025-2186,2025-09-23 08:01:36.080066,North,Electronics,Smartwatch,1089.1,3,0.0,3267.3,3267.3,1860.89,1406.41,Cash on Delivery,Sep,9,Q3
ORD-2025-2187,2025-01-17 09:26:52.343619,South,Home & Kitchen,Air Fryer,42.72,3,0.05,128.16,121.75,73.26,48.49,Credit Card,Jan,1,Q1
ORD-2025-2188,2025-07-16 17:22:28.123436,West,Beauty & Care,Perfume,40.89,4,0.0,163.56,163.56,122.89,40.67,Credit Card,Jul,7,Q3
ORD-2025-2189,2025-06-28 12:12:36.630525,East,Apparel,Jacket,163.04,4,0.0,652.16,652.16,322.86,329.3,Credit Card,Jun,6,Q2
ORD-2025-2190,2025-08-04 13:06:39.332777,North,Home & Kitchen,Coffee Maker,104.92,3,0.0,314.76,314.76,242.87,71.89,Credit Card,Aug,8,Q3
ORD-2025-2191,2025-05-01 05:17:03.853211,North,Electronics,Laptop,876.79,1,0.15,876.79,745.27,438.99,306.28,UPI / Wallet,May,5,Q2
ORD-2025-2192,2025-05-27 00:36:01.801501,East,Home & Kitchen,Coffee Maker,258.19,2,0.0,516.38,516.38,391.48,124.9,Credit Card,May,5,Q2
ORD-2025-2193,2025-01-20 10:18:30.925771,North,Electronics,Smartphone,890.08,5,0.05,4450.4,4227.88,3112.73,1115.15,Credit Card,Jan,1,Q1
ORD-2025-2194,2025-03-03 00:30:01.501251,West,Beauty & Care,Skincare Set,97.6,4,0.15,390.4,331.84,187.76,144.08,Credit Card,Mar,3,Q1
ORD-2025-2195,2025-02-04 21:53:53.694745,North,Apparel,Jacket,177.97,2,0.0,355.94,355.94,263.51,92.43,Credit Card,Feb,2,Q1
ORD-2025-2196,2025-07-11 20:47:50.391993,West,Home & Kitchen,Coffee Maker,51.65,4,0.2,206.6,165.28,88.87,76.41,UPI / Wallet,Jul,7,Q3
ORD-2025-2197,2025-08-13 08:24:25.221017,North,Beauty & Care,Perfume,32.91,3,0.0,98.73,98.73,53.28,45.45,Credit Card,Aug,8,Q3
ORD-2025-2198,2025-04-03 14:15:06.755629,South,Sports & Outdoors,Bicycle,387.61,1,0.0,387.61,387.61,214.34,173.27,Debit Card,Apr,4,Q2
ORD-2025-2199,2025-07-23 16:57:14.862385,West,Home & Kitchen,Cookware Set,143.92,3,0.0,431.76,431.76,332.16,99.6,Cash on Delivery,Jul,7,Q3
